<name2> <name6> <name4> <name1>	<name2> <name6> <name4> <name1> into default name space .
<name3> ( <name6> [ <name4> ] . <name5> . needs_datetime_string_cast <name1> <name2> isinstance ( <name3> , <name6> ) ) :	<name3> <name5> .needs_datetime_string_cast field of object under the <name4> key of <name6> dictionary is true <name1> <name3> is <name2> an instance of <name6> object .
         <name3> = <name6> ( str ( <name3> ) )	convert <name3> to a string , use it as the argument for the call to the function <name6> , substitute the result for <name3> .
<name4> = <name1> [ <name3> ] . <name6> . value_to_db_datetime ( <name4> )	on the object under the <name3> key of <name1> dictionary call the method <name6> .value_to_db_datetime with argument <name4> , substitute the result for the <name4> .
<name4> <name2> <name6> ( <name3> == <val5>   <name1> ( <name3> == <val4>   <name6> <name2> <  <name6> ) ) :	<name4> <name3> equals to string <val4> <name6> <name2> is lesser than <name6> , <name1> <name3> equals to string <val5> , <name6> <name2> is true ,
"     <name3> . execute ( ""UPDATE %s SET value = %%s, expires = %%s "" ""WHERE cache_key = %%s"" % table , [ b64encoded , exp , key ] )"	"call the method <name3> .execute with string ""UPDATE %s SET value = %%s, expires = %%s WHERE cache_key = %%s"" as argument ,"
else :	substitute the '%s' with table and 3 elements of a list : b64encoded , exp and key , respectively . if not ,
"     <name1> . execute ( ""INSERT INTO %s (cache_key, value, expires) "" ""VALUES (%%s, %%s, %%s)"" % table , [ key , b64encoded , exp ] )"	"call the method <name1> .execute with string ""INSERT INTO %s (cache_key, value, expires) VALUES (%%s, %%s, %%s)"" ,"
except <name3> :	substitute the '%s' with table and 3 elements of a list : b64encoded , exp and key , respectively . if <name3> exception is caught ,
<name3> <name1>	<name3> boolean <name1> .
else :	if not ,
<name6> <name4>	<name6> boolean <name4> .
def <name6> ( <name4> , <name2> , <name3> = <name1> ) :	define the method <name6> with <name4> class instance , <name2> and <name3> set to <name1> as arguments .
<name3> = <name1> . make_key ( <name3> , <name6> = <name6> )	call the method <name1> .make_key with <name3> and <name6> set to <name6> as arguments , substitute the result for <name3> .
<name1> . validate_key ( <name5> )	call the method <name1> .validate_key with argument <name5> .
<name3> = <name5> . db_for_write ( <name2> . cache_model_class )	call the method <name5> .db_for_write with argument <name2> .cache_model_class , substitute the result for <name3> .
<name4> = <name6> [ <name3> ] . <name1> . quote_name ( <name2> . _table )	call the <name1> .quote_name method with argument <name2> ._table on the object under the <name3> key of <name6> dictionary , substitute the result for <name4> .
<name6> <name5> [ <name3> ] . <name2> ( ) as <name2> :	call the <name2> method on the value under the <name3> key of <name5> dictionary , preform following <name6> return value named <name2> ,
<name3> . execute ( <val6> % table , [ key ] )	call the method <name3> .execute with string <val6> as argument ,
def <name5> ( <name1> , <name6> , <name4> = <name3> ) :	substitute the '%s' with table and list containing <name6> , respectively . define the method <name5> with <name1> class instance , <name6> and <name4> defaulting to <name3> as arguments .
<name2> = <name3> . make_key ( <name2> , <name6> = <name6> )	call the <name3> .make_key with <name2> and <name6> set to <name6> as arguments , substitute the result for <name2> .
<name5> . validate_key ( <name1> )	call the <name5> .validate_key method with argument <name1> .
<name3> = <name1> . db_for_read ( <name2> . cache_model_class )	call the method <name1> .db_for_write with argument <name2> .cache_model_class , substitute the result for <name3> .
<name3> = <name1> [ <name5> ] . <name4> . quote_name ( <name6> . _table )	call the <name4> .quote_name method with argument <name6> ._table on the object under the <name5> key of <name1> dictionary , substitute the result for <name3> .
<name2> <name1> . USE_TZ :	<name2> <name1> .USE_TZ is true ,
<name2> = <name6> . utcnow ( )	call the function <name6> .utcnow , substitute the result for <name2> .
else :	if not ,
<name1> = <name2> . <name1> ( )	call the function <name2> .now , substitute the result to <name1> .
<name1> = <name1> . replace ( <name5> = <val6> )	call the method <name1> .replace with the argument <name5> set to integer <val6> , substitute the result for <name1> .
<name5> <name3> [ <name6> ] . <name2> ( ) as <name2> :	call the <name2> method on the value under the <name6> key of <name3> dictionary , preform following <name5> return value named <name2> ,
"<name3> . execute ( ""SELECT cache_key FROM %s "" ""WHERE cache_key = %%s and expires > %%s"" % table , [ key , connections [ db ] . ops . value_to_db_datetime ( now ) ] )"	"call the method <name3> .execute with string ""SELECT cache_key FROM %s WHERE cache_key = %%s and expires > %%s"" as argument ,"
<name3> <name2> . fetchone ( ) is not None	substitute the '%s' with table and list containing <name3> value of the method call ops .value_to_db_datetime with argument now on the object under the db key of connections dictionary , respectively . if exists <name3> next entry from the database that <name2> points at .
def <name6> ( <name1> , <name4> , <name3> , <name2> ) :	define the protected method <name6> with <name1> class instance , <name4> , <name3> and <name2> as arguments .
<name3> <name2> . _cull_frequency == <val1> :	<name3> <name2> ._cull_frequency equals to integer <val1> .
<name2> . clear ( )	call the <name2> .clear method .
else :	if not ,
<name2> = <name2> . replace ( <name6> = <name3> )	call the method <name2> .replace with argument <name6> set to <name3> , substitute it for <name2> .
<name4> = <name5> [ <name3> ] . <name6> . quote_name ( <name1> . _table )	call the <name6> .quote_name method with argument <name1> ._table on the object under the <name3> key of <name5> dictionary , substitute the result for <name4> .
<name4> . execute ( <val3> % table , [ connections [ db ] . ops . value_to_db_datetime ( now ) ] )	call the method <name4> .execute with string <val3> as argument ,
<name4> . execute ( <val2> % <name3> )	substitute the '%s' with <name3> and list containing return value of the method call ops .value_to_db_datetime with argument now on the object under the db key of connections dictionary , respectively . call the method <name4> .execute with string <val2> as argument , substitute the '%s' with <name3> .
<name4> = <name1> . fetchone ( ) [ 0 ]	fetch next entry for the database that <name1> points into , substitute first element of it for <name4> .
<name4> <name3> >  <name1> . _max_entries :	<name4> <name3> is greater than <name1> ._max_entries ,
<name2> = <name1> // <name4> . _cull_frequency	divide <name1> by <name4> ._cull_frequency , floor the result and substitute it for <name2> .
<name5> . execute ( <name1> [ <name3> ] . ops . cache_key_culling_sql ( ) % <name6> , [ cull_num ] )	evaluate the method <name1> [ <name3> ] .ops .cache_key_culling_sql , evaluate the result by <name6> modulus , call the method <name5> .execute ,
"<name6> . execute ( ""DELETE FROM %s "" ""WHERE cache_key < %%s"" % table , [ <name6> . fetchone ( ) [ 0 ] ] )"	"with previous result and list containing cull_num , respectively as arguments . call the method <name6> .execute with string ""DELETE FROM %s WHERE cache_key < %%s"" as argument ,"
def <name1> ( <name2> ) :	substitute the '%s' with table and list containing first element of cursor .fetchone method , respectively . define the method <name1> with argument <name2> .
<name5> = <name1> . db_for_write ( <name6> . cache_model_class )	call the method <name1> .db_for_write with argument <name6> .cache_model_class , substitute the result for <name5> .
<name2> = <name6> [ <name4> ] . <name3> . quote_name ( <name5> . _table )	call the <name3> .quote_name method with argument <name5> ._table on the object under the <name4> key of <name6> dictionary , substitute the result for <name2> .
<name5> <name4> [ <name3> ] . <name6> ( ) as <name6> :	call the <name6> method on the value under the <name3> key of <name4> dictionary , preform following <name5> return value named <name6> ,
<name3> . execute ( <val5>   % <name6> )	call the method <name3> .execute with string <val5> as argument , substitute the '%s' with <name6> .
<name6> <name4> ( <name5> ) :	derive the <name6> <name4> from the <name5> base <name6> .
pass	do nothing .
<name4> <name2> . core . cache . backends . base <name6> <name1> , <name5>	<name4> <name2> .core .cache .backends .base <name6> <name1> and <name5> into default name space .
<name6> <name4> ( <name5> ) :	derive the <name6> <name4> from the base <name6> <name5> .
def <name3> ( <name5> , <name1> , * <name6> , ** <name4> ) :	define initialization method <name3> with 4 arguments : <name5> , <name1> , list of arguments <name6> and dictionary of arguments <name4> .
<name5> . <name1> ( <name4> , * <name6> , ** <name3> )	call the <name5> initialization method <name1> with 3 arguments <name4> , list of arguments <name6> and dictionary of arguments <name3> .
def <name2> ( <name5> , <name6> , <name1> , <name3> = <name4> , <name2> = <name5> ) :	define the method <name2> with 5 arguments : <name5> , <name6> , <name1> , <name3> set to <name4> and <name2> set to <name5> .
<name2> = <name4> . make_key ( <name2> , <name3> = <name3> )	call the method <name4> .make_key with <name2> and <name3> set to <name3> as arguments , substitute it for <name2> .
<name1> . validate_key ( <name3> )	call the method <name1> .validate_key with argument <name3> .
<name2> <name6>	<name2> boolean <name6> .
def <name6> ( <name3> , <name1> , <name4> = <name5> , <name2> = <name5> ) :	define the method <name6> with 4 arguments : <name3> , <name1> , <name4> set to <name5> and <name2> set to <name5> .
<name6> = <name3> . make_key ( <name6> , <name5> = <name5> )	call the method <name3> .make_key with <name6> and <name5> set to <name5> as arguments , substitute it for <name6> .
<name4> . validate_key ( <name6> )	call the method <name4> .validate_key with argument <name6> .
<name5> <name2>	<name5> <name2> .
def <name5> ( <name2> , <name4> , <name3> , <name1> = <name6> , <name5> = <name2> ) :	define the method <name5> with 5 arguments : <name2> , <name4> , <name3> , <name1> <name5> to <name6> and <name5> <name5> to <name2> .
<name3> = <name4> . make_key ( <name3> , <name5> = <name5> )	call the method <name4> .make_key with <name3> and <name5> set to <name5> as arguments , substitute it for <name3> .
<name3> . validate_key ( <name4> )	call the method <name3> .validate_key with argument <name4> .
def <name2> ( <name5> , <name6> , <name1> = <name3> ) :	define the method <name2> with 3 arguments : <name5> , <name6> , and <name1> set to <name3> .
<name4> = <name3> . make_key ( <name4> , <name5> = <name5> )	call the method <name3> .make_key with <name4> and <name5> set to <name5> as arguments , substitute it for <name4> .
<name5> . validate_key ( <name2> )	call the method <name5> .validate_key with argument <name2> .
def <name5> ( <name6> , <name4> , <name3> = <name2> ) :	define the method <name5> with 3 arguments : <name6> , <name4> , and <name3> set to <name2> .
<name4> { }	<name4> an empty dictionary .
def <name6> ( <name1> , <name2> , <name3> = <name4> ) :	define the method <name6> with 3 arguments : <name1> , <name2> , and <name3> set to <name4> .
<name3> = <name6> . make_key ( <name3> , <name5> = <name5> )	call the method <name6> .make_key with <name3> and <name5> set to <name5> as arguments , substitute it for <name3> .
<name6> . validate_key ( <name1> )	call the method <name6> .validate_key with argument <name1> .
<name2> <name4>	<name2> boolean <name4> .
def <name6> ( <name5> , <name1> , <name3> = <name2> , <name4> = <name6> ) :	define the method <name6> with 4 arguments : <name5> , <name1> , <name3> set to <name2> and <name4> set to <name6> .
pass	do nothing
def <name6> ( <name5> , <name2> , <name3> = <name4> ) :	define the method <name6> with 3 arguments : <name5> , <name2> , and <name3> set to <name4> .
